"Country","ParticipantName","Address","City","BIC","Readiness Date","Scheme Leaving Date"
"GERMANY","Volksbank Alzey-Worms eG","Marktplatz 19","Worms","GENODE61AZY","2009-11-02",""
"GERMANY","Volksbank am Württemberg eG","Berliner Platz 1","Fellbach","GENODES1UTV","2009-11-02",""
"GERMANY","Volksbank Amelsbueren eG","Davertstr 46","Muenster","GENODEM1MAB","2009-11-02",""
"GERMANY","Volksbank Ammerbuch eG","Herrenberger Str. 1","Ammerbuch","GENODES1AMM","2009-11-02",""
"GERMANY","Volksbank an der Niers eG","Am Kapellhof 1","Geldern","GENODED1GDL","2009-11-02",""
"GERMANY","Volksbank Anroechte eG","Obere Kirchstrasse 3","Anroechte","GENODEM1ANR","2009-11-02",""
"GERMANY","Volksbank Aschaffenburg eG","Herstallstr. 26","Aschaffenburg","GENODEF1AB2","2009-11-02",""
"GERMANY","Volksbank Ascheberg-Herbern eG","Katharinenplatz 2","Ascheberg","GENODEM1CAN","2009-11-02",""
"GERMANY","Volksbank Backnang eG","Schillerstr 18","Backnang","GENODES1VBK","2009-11-02",""
"GERMANY","Volksbank Bad Oeynhausen-Herford eG","Werrestrasse 67","Herford","GENODEM1HFV","2009-11-02",""
"GERMANY","Volksbank Bad Salzuflen eG","Schlossstr. 6-8","Bad Salzuflen","GENODEM1BSU","2009-11-02",""
"GERMANY","Volksbank Bad Saulgau eG","Hauptstrasse 91","Bad Saulgau","GENODES1SLG","2009-11-02",""
"GERMANY","Volksbank Baden-Baden Rastatt eG","Kaiserstr.74","Rastatt","VBRADE6KXXX","2009-11-02",""
"GERMANY","Volksbank Baiersbronn Murgtal eG","Rosenplatz 1","Baiersbronn","GENODES1BAI","2009-11-02",""
"GERMANY","Volksbank Bakum eG","Bahnhofstrasse 5","Bakum","GENODEF1BAM","2009-11-02",""
"GERMANY","Volksbank Baumberge eG","Lilienbeck 8","Billerbeck","GENODEM1BAU","2009-11-02",""
"GERMANY","Volksbank Beckum-Lippstadt eG","Kahlenstr 30-36","Lippstadt","GENODEM1LPS","2009-11-02",""
"GERMANY","Volksbank Beilstein-Ilsfeld-Abstatt eG","Hauptstr. 20","Beilstein","GENODES1BIA","2009-11-02",""
"GERMANY","Volksbank Berg eG","Hochstr. 38","Wipperfuerth","GENODED1RKO","2009-11-02",""
"GERMANY","Volksbank Bielefeld-Guetersloh eG","Friedrich-Ebert-Str. 73-75","Guetersloh","GENODEM1GTL","2009-11-02",""
"GERMANY","Volksbank Bigge-Lenne eG","Oststr. 19-23","Schmallenberg","GENODEM1SMA","2009-11-02",""
"GERMANY","Volksbank Blaubeuren eG","Karlstr 35","Blaubeuren","GENODES1BLA","2009-11-02",""
"GERMANY","Volksbank Bocholt eG","Meckenemstr 10","Bocholt","GENODEM1BOH","2009-11-02",""
"GERMANY","Volksbank Bochum Witten eG","Universitaetsstr 70","Bochum","GENODEM1BOC","2009-11-02",""
"GERMANY","Volksbank Boenen eG","Bahnhofstr 125","Boenen","GENODEM1BO1","2009-11-02",""
"GERMANY","Volksbank Boerde-Bernburg eG","Rossstr. 40","Wanzleben","GENODEF1WZL","2009-11-02",""
"GERMANY","Volksbank Boerssum-Hornburg eG","Hauptstrasse 82","Boerssum","GENODEF1BOH","2009-11-02",""
"GERMANY","Volksbank Boesel eG","Am Kirchplatz 12","Boesel","GENODEF1BSL","2009-11-02",""
"GERMANY","Volksbank Bramgau-Wittlage eG","Grosse Str 16","Bramsche","GENODEF1WHO","2009-11-02",""
"GERMANY","Volksbank Brandoberndorf eG","Cleeberger Strasse 6","Waldsolms","GENODE51WBO","2009-11-02",""
"GERMANY","Volksbank Braunlage eG","Herzog-Wilhelm-Str 19","Braunlage","GENODEF1BLG","2009-11-02",""
"GERMANY","Volksbank Breisgau Nord eG","Marktplatz 2","Emmendingen","GENODE61EMM","2009-11-02",""
"GERMANY","Volksbank Breisgau-Markgräflerland eG","Max-Immelmann-Allee 15","Eschbach","GENODE61IHR","2009-11-02",""
"GERMANY","Volksbank Bremen-Nord eG","Gerh.-Rohlfs-Str 29/Am Sedanplatz 1","Bremen","GENODEF1HB2","2009-11-02",""
"GERMANY","Volksbank Brenztal eG","Marktstr. 35","Giengen","GENODES1RNS","2009-11-02",""
"GERMANY","Volksbank Brilon-Bueren-Salzkotten eG","Marktstrasse 15","Salzkotten","GENODEM1BUS","2009-11-02",""
"GERMANY","Volksbank Bruchsal-Bretten eG","Silcherweg 1","Bretten","GENODE61BTT","2009-11-02",""
"GERMANY","Volksbank Bruhrain-Kraich-Hardt eG","Adlerstr 1","Oberhausen-Rheinhausen","GENODE61ORH","2009-11-02",""
"GERMANY","Volksbank Buehl eG","Friedrichstr 4","Buehl","GENODE61BHL","2009-11-02",""
"GERMANY","Volksbank Butzbach eG","Weiseler Str. 48","Butzbach","GENODE51BUT","2009-11-02",""
"GERMANY","Volksbank Chemnitz eG","Innere Klosterstr. 15","Chemnitz","GENODEF1CH1","2009-11-02",""
"GERMANY","Volksbank Cloppenburg eG","Sevelter Str 10-14","Cloppenburg","GENODEF1CLP","2009-11-02",""
"GERMANY","Volksbank Daaden eG","Lamprechtstr 52-54","Daaden","GENODE51DAA","2009-11-02",""
"GERMANY","Volksbank Dammer Berge eG","Muehlenstr. 8","Damme","GENODEF1DAM","2009-11-02",""
"GERMANY","Volksbank Darmstadt-Suedhessen eG","Huegelstr. 8-20","Darmstadt","GENODEF1VBD","2009-11-02",""
"GERMANY","Volksbank Deisslingen eG","Stauffenbergstr 43","Deisslingen","GENODES1VDL","2009-11-02",""
"GERMANY","Volksbank Delbrueck-Hoevelhof eG","Thuelecke 12","Delbrueck","GENODEM1DLB","2009-11-02",""
"GERMANY","Volksbank Delitzsch eG","Eilenburger Str 18","Delitzsch","GENODEF1DZ1","2009-11-02",""
"GERMANY","Volksbank Demmin eG","Rudolf-Breitscheid-Str. 21","Demmin","GENODEF1DM1","2009-11-02",""
"GERMANY","Volksbank Dessau-Anhalt eG","Ratsgasse 1","Dessau-Rosslau","GENODEF1DS1","2009-11-02",""
"GERMANY","Volksbank Dettenhausen eG","Bachstr.26","Dettenhausen","GENODES1DEH","2009-11-02",""
"GERMANY","Volksbank Dornstetten eG","Hauptstr. 52","Dornstetten","GENODES1VDS","2009-11-02",""
"GERMANY","Volksbank Dortmund-Nordwest eG","Am Amtshaus 22","Dortmund","GENODEM1DNW","2009-11-02",""
"GERMANY","Volksbank Dreieich eG","Bahnstr. 11-15","Langen","GENODE51DRE","2009-11-02",""
"GERMANY","Volksbank Dreilaendereck eG","Tumringer Strasse 237","Loerrach","VOLODE66XXX","2009-11-02",""
"GERMANY","Volksbank Dresden-Bautzen eG","Georgenstr 6","Dresden","GENODEF1DRS","2009-11-02",""
"GERMANY","Volksbank Duennwald-Holweide eG","Berliner Str 933","Koeln","GENODED1DHK","2009-11-02",""
"GERMANY","Volksbank Dueren eG","Kreuzstr 3-5","Dueren","GENODED1DUE","2009-11-02",""
"GERMANY","Volksbank Duesseldorf Neuss eG","Koenigsallee 98a","Duesseldorf","GENODED1DNE","2009-11-02",""
"GERMANY","VOLKSBANK EG","Muensterstr 34","Warendorf","GENODEM1AHL","2009-11-02",""
"GERMANY","Volksbank eG","Kennedydamm 10","Hildesheim","GENODEF1PAT","2009-11-02",""
"GERMANY","Volksbank eG","Hafenstr 4-6","Nienburg/Weser","GENODEF1NIN","2009-11-02",""
"GERMANY","Volksbank eG","Karl-Gieseking-Platz 1","Sulingen","GENODEF1SUL","2009-11-02",""
"GERMANY","Volksbank eG","Burgstrasse 1","Adelebsen","GENODEF1ADE","2009-11-02",""
"GERMANY","Volksbank eG","Jacobsonstr. 26","Seesen","GENODEF1SES","2009-11-02",""
"GERMANY","Volksbank eG","Tabbenstrasse 20","Loeningen","GENODEF1LOG","2009-11-02",""
"GERMANY","Volksbank eG","Marktstrasse 1-5","Osterholz-Scharmbeck","GENODEF1OHZ","2009-11-02",""
"GERMANY","Volksbank eG","Grosse Str 22","Sottrum","GENODEF1SUM","2009-11-02",""
"GERMANY","Volksbank eG","Bremer Str 28","Bassum","GENODEF1SHR","2009-11-02",""
"GERMANY","Volksbank eG","Landungsplatz 11","ueberlingen","GENODE61UBE","2009-11-02",""
"GERMANY","Volksbank eG","Lutherplatz 3","Konstanz","GENODE61RAD","2009-11-02",""
"GERMANY","Volksbank eG","Am Riettor 1","Villingen-Schwenningen","GENODE61VS1","2009-11-02",""
"GERMANY","Volksbank eG","Goepenstr 35","Sangerhausen","GENODEF1SGH","2009-11-02",""
"GERMANY","Volksbank eG","Friedrich-Ebert-Str 45","Koethen","GENODEF1KOE","2009-11-02",""
"GERMANY","Volksbank eG","Ernst-Thaelmann-Str. 20","Gardelegen","GENODEF1GA1","2009-11-02",""
"GERMANY","Volksbank eG","Am Moselbach 9","Waltrop","GENODEM1WLW","2009-11-02",""
"GERMANY","Volksbank eG","Am Herzogtore 12","Wolfenbuettel","GENODEF1WFV","2009-11-02",""
"GERMANY","Volksbank eG Bad Laer-Borgloh-Hilter-Melle","Bielefelder Str 16","Hilter","GENODEF1HTR","2009-11-02",""
"GERMANY","Volksbank eG Braunschweig Wolfsburg","Am Muehlengraben 1","Wolfsburg","GENODEF1WOB","2009-11-02",""
"GERMANY","Volksbank eG Bremerhaven-Cuxland","Hindenburgstr 6 - 10","Beverstedt","GENODEF1BEV","2009-11-02",""
"GERMANY","Volksbank eG Fredenbeck-Oldendorf","Hauptstr 5","Fredenbeck","GENODEF1FRB","2009-11-02",""
"GERMANY","Volksbank eG Gera.Jena.Rudolstadt","Johannisplatz 7","Jena","GENODEF1RUJ","2009-11-02",""
"GERMANY","Volksbank eG Horb-Freudenstadt","Lossburger Str. 23","Freudenstadt","GENODES1FDS","2009-11-02",""
"GERMANY","Volksbank eG Mosbach","Hauptstr 16","Mosbach","GENODE61MOS","2009-11-02",""
"GERMANY","Volksbank eG Südheide-Isenhagener Land-Altmark","Herzog-Ernst-Ring 49","Celle","GENODEF1HMN","2009-11-02",""
"GERMANY","Volksbank eG Westrhauderfehn","Untenende 2","Rhauderfehn","GENODEF1WRH","2009-11-02",""
"GERMANY","Volksbank Eifel eG","Bedastr. 11","Bitburg","GENODED1BIT","2009-11-02",""
"GERMANY","Volksbank Eisenberg eG","Martin-Luther-Strasse 2","Eisenberg","GENODEF1ESN","2009-11-02",""
"GERMANY","Volksbank Elsen-Wewer-Borchen eG","Von-Ketteler-Str. 61","Paderborn","GENODEM1EWB","2009-11-02",""
"GERMANY","Volksbank Elsterland eG","Baderhag 6","Jessen","GENODEF1JE1","2009-11-02",""
"GERMANY","Volksbank Emmerich-Rees eG","Raiffeisenplatz 1","Emmerich am Rhein","GENODED1EMR","2009-11-02",""
"GERMANY","Volksbank Emstal eG","Hauptstr 19","Lathen","GENODEF1LTH","2009-11-02",""
"GERMANY","Volksbank Emstek eG","Halener Str. 17","Emstek","GENODEF1EMK","2009-11-02",""
"GERMANY","Volksbank Enniger-Ostenfelde-Westkirchen eG","Mauritiusstr 6","Ennigerloh","GENODEM1EOW","2009-11-02",""
"GERMANY","Volksbank Erft eG","Gladbacher Str 78","Elsdorf","GENODED1ERE","2009-11-02",""
"GERMANY","Volksbank Erle eG","Silvesterstr 3","Raesfeld","GENODEM1ERR","2009-11-02",""
"GERMANY","VOLKSBANK ERMSTAL-ALB EG","Hindenburgstrasse 52","Metzingen","GENODES1MTZ","2009-11-02",""
"GERMANY","Volksbank Esens eG","Am Markt 10/16","Esens","GENODEF1ESE","2009-11-02",""
"GERMANY","Volksbank Essen-Cappeln eG","Am Markt 1","Cappeln","GENODEF1ESO","2009-11-02",""
"GERMANY","Volksbank Esslingen eG","Fabrikstr. 5","Esslingen","GENODES1ESS","2009-11-02",""
"GERMANY","Volksbank Ettlingen eG","Wilhelmstr 5-7","Ettlingen","GENODE61ETT","2009-11-02",""
"GERMANY","Volksbank Euskirchen eG","Bahnhofstr 7","Euskirchen","GENODED1EVB","2009-11-02",""
"GERMANY","Volksbank Eutin Raiffeisenbank eG","Koenigstr 11","Eutin","GENODEF1EUT","2009-11-02",""
"GERMANY","Volksbank Feldatal eG","Schulstr. 10","Feldatal","GENODE51FEL","2009-11-02",""
"GERMANY","Volksbank Filder eG","Wielandstrasse 22","Filderstadt","GENODES1NHB","2009-11-02",""
"GERMANY","Volksbank Flein-Talheim eG","Heilbronner Str 16","Flein","GENODES1VFT","2009-11-02",""
"GERMANY","Volksbank Forchheim eG","Hauptstr 39","Forchheim","GENODEF1FOH","2009-11-02",""
"GERMANY","Volksbank Franken eG","Wallduerner Strasse 17","Buchen","GENODE61BUC","2009-11-02",""
"GERMANY","Volksbank Freiburg eG","Bismarckallee 10","Freiburg","GENODE61FR1","2009-11-02",""
"GERMANY","Volksbank Friedrichshafen-Tettnang eG","Lindauer Str. 6","Tettnang","GENODES1TET","2009-11-02",""
"GERMANY","Volksbank Gebhardshain eG","Kirchplatz 4","Gebhardshain","GENODED1GBS","2009-11-02",""
"GERMANY","Volksbank Geest eG","Buxtehuder Str 5","Apensen","GENODEF1APE","2009-11-02",""
"GERMANY","Volksbank Geeste-Nord eG","Leher Str. 56","Schiffdorf","GENODEF1BRV","2009-11-02",""
"GERMANY","Volksbank Gemen eG","Neumuehlenallee 2","Borken","GENODEM1BOG","2009-11-02",""
"GERMANY","Volksbank Gescher eG","Marktplatz 5","Gescher","GENODEM1GE1","2009-11-02",""
"GERMANY","Volksbank Glan-Muenchweiler eG","Bahnhofstr. 2a","Glan-Muenchweiler","GENODE61GLM","2009-11-02",""
"GERMANY","Volksbank GMHuette-Hagen-Bissendorf eG (GHB)","Oeseder Str. 74","Georgsmarienhuette","GENODEF1HGM","2009-11-02",""
"GERMANY","Volksbank Goeppingen eG","Poststr 4","Goeppingen","GENODES1VGP","2009-11-02",""
"GERMANY","Volksbank Grebenhain eG","Hauptstr 39","Grebenhain","GENODE51GRC","2009-11-02",""
"GERMANY","Volksbank Greven eG","Marktstr 46","Greven","GENODEM1GRV","2009-11-02",""
"GERMANY","Volksbank Gronau-Ahaus eG","Neustr 42-46","Gronau","GENODEM1GRN","2009-11-02",""
"GERMANY","Volksbank Haaren eG","Johannesstr 40","Waldfeucht","GENODED1HAW","2009-11-02",""
"GERMANY","Volksbank Halle (Saale) eG","Wilhelm-Kuelz-Str. 2-3","Halle","GENODEF1HAL","2009-11-02",""
"GERMANY","Volksbank Halle/Westfalen eG","Lange Str. 45-47","Halle","GENODEM1HLW","2009-11-02",""
"GERMANY","Volksbank Haltern eG","Raiffeisenplatz 1","Haltern am See","GENODEM1HLT","2009-11-02",""
"GERMANY","Volksbank Hameln-Stadthagen eG","Osterstr 44","Hameln","GENODEF1HMP","2009-11-02",""
"GERMANY","Volksbank Hamm-Sieg eG","Lindenallee 10","Hamm","GENODE51HAM","2009-11-02",""
"GERMANY","Volksbank Haseluenne eG","Hasestr. 5-7","Haseluenne","GENODEF1HLN","2009-11-02",""
"GERMANY","Volksbank Heiden eG","Bahnhofstr 4A","Heiden","GENODEM1HEI","2009-11-02",""
"GERMANY","Volksbank Heilbronn eG","Allee 20","Heilbronn","GENODES1VHN","2009-11-02",""
"GERMANY","Volksbank Heimbach eG","Hengebachstr. 78","Heimbach","GENODED1HMB","2009-11-02",""
"GERMANY","Volksbank Hellweg eG","Westenhellweg 1","Soest","GENODEM1SOE","2009-11-02",""
"GERMANY","VOLKSBANK HERRENBERG-NAGOLD-ROTTENBURG EG","Hindenburgstr. 14-18","Herrenberg","GENODES1VBH","2009-11-02",""
"GERMANY","Volksbank Heuchelheim eG","Jahnstr 4-8","Heuchelheim","GENODE51HHE","2009-11-02",""
"GERMANY","Volksbank Hildesheimer Boerde eG","Hauptstr 46","Soehlde","GENODEF1SLD","2009-11-02",""
"GERMANY","Volksbank Hochrhein eG","Bismarckstr. 29","Waldshut-Tiengen","GENODE61WT1","2009-11-02",""
"GERMANY","Volksbank Hohenlimburg eG","Gruenrockstr. 5","Hagen","GENODEM1HLH","2009-11-02",""
"GERMANY","Volksbank Hohenlohe eG","Bahnhofstr 15","oehringen","GENODES1VHL","2009-11-02",""
"GERMANY","VOLKSBANK HOHENZOLLERN-BALINGEN EG","Friedrichstr. 72","Balingen","GENODES1VHZ","2009-11-02",""
"GERMANY","Volksbank Hunsrueck-Nahe eG","Am Schlossplatz","Simmern","GENODED1KHK","2009-11-02",""
"GERMANY","Volksbank im Bergischen Land eG","Tenter Weg 1-3","Remscheid","VBRSDE33XXX","2009-11-02",""
"GERMANY","Volksbank im Harz eG","Soesepromenade 12-14","Osterode am Harz","GENODEF1OHA","2009-11-02",""
"GERMANY","Volksbank im Ostmuensterland eG","Guetersloher Strasse 21","Harsewinkel","GENODEM1CLL","2009-11-02",""
"GERMANY","Volksbank im Wesertal eG","Osterstr. 11","Coppenbruegge","GENODEF1COP","2009-11-02",""
"GERMANY","Volksbank Immenstadt eG","Rothenfelsstr. 9-11","Immenstadt","GENODEF1IMV","2009-11-02",""
"GERMANY","Volksbank in der Hohen Mark eG","Hauptstraße 13","Reken","GENODEM1DLR","2009-11-02",""
"GERMANY","Volksbank in der Ortenau eG","Okenstr. 7","Offenburg","GENODE61OG1","2009-11-02",""
"GERMANY","Volksbank in Schaumburg eG","Marktplatz 1","Bueckeburg","GENODEF1BCK","2009-11-02",""
"GERMANY","Volksbank in Südwestfalen eG","Berliner Str. 39","Siegen","GENODEM1NRD","2009-11-02",""
"GERMANY","Volksbank Jerichower Land eG","Rolandplatz 1","Burg","GENODEF1BRG","2009-11-02",""
"GERMANY","Volksbank Jever eG","Schlossplatz 3","Jever","GENODEF1JEV","2009-11-02",""
"GERMANY","Volksbank Kaiserslautern eG","Kanalstr 4","Kaiserslautern","GENODE61KL1","2009-11-02",""
"GERMANY","Volksbank Kamen-Werne eG","Bahnhofstr 10","Kamen","GENODEM1KWK","2009-11-02",""
"GERMANY","Volksbank Karlsruhe eG","Ludwig-Erhard-Allee 1","Karlsruhe","GENODE61KA1","2009-11-02",""
"GERMANY","Volksbank Kassel Göttingen eG","Rudolf-Schwander-Str. 1","Kassel","GENODE51KS1","2009-11-02",""
"GERMANY","Volksbank Kempen-Grefrath eG","Burgstr 8","Kempen","GENODED1KMP","2009-11-02",""
"GERMANY","Volksbank Kierspe eG","Friedrich-Ebert-Str 257/259","Kierspe","GENODEM1KIE","2009-11-02",""
"GERMANY","Volksbank Kirchheim-Nuertingen eG","Schillerplatz 7","Nuertingen","GENODES1NUE","2009-11-02",""
"GERMANY","Volksbank Kirnau eG","Hauptstr 24","Rosenberg","GENODE61RNG","2009-11-02",""
"GERMANY","Volksbank Klettgau-Wutoeschingen eG","Hauptstr. 8","Wutoeschingen","GENODE61WUT","2009-11-02",""
"GERMANY","Volksbank Kleverland eG","Nassauerstr. 1","Kleve","GENODED1KLL","2009-11-02",""
"GERMANY","Volksbank Koblenz Mittelrhein eG","Rizzastrasse 34","Koblenz","GENODE51KOB","2009-11-02",""
"GERMANY","Volksbank Köln Bonn eG","Heinemannstrasse 15","Bonn","GENODED1BRS","2009-11-02",""
"GERMANY","Volksbank Kraichgau Wiesloch-Sinsheim eG","Hauptstr 139","Wiesloch","GENODE61WIE","2009-11-02",""
"GERMANY","Volksbank Krautheim eG","Goetzstr. 31","Krautheim","GENODE61KTH","2009-11-02",""
"GERMANY","Volksbank Krefeld eG","Friedrichstr 25","Krefeld","GENODED1HTK","2009-11-02",""
"GERMANY","Volksbank Kur- und Rheinpfalz eG","Bahnhofstr. 19","Speyer","GENODE61SPE","2009-11-02",""
"GERMANY","Volksbank Kurpfalz eG","Hauptstr. 46","Heidelberg","GENODE61HD3","2009-11-02",""
"GERMANY","Volksbank Lahr eG","Schillerstr. 22","Lahr","GENODE61LAH","2009-11-02",""
"GERMANY","Volksbank Laichinger Alb eG","Bahnhofstrasse 19","Laichingen","GENODES1LAI","2009-11-02",""
"GERMANY","Volksbank Langendernbach eG","Mainzer Strasse 28","Dornburg","GENODE51LDD","2009-11-02",""
"GERMANY","Volksbank Lastrup eG","Schulstrasse 3","Lastrup","GENODEF1LAP","2009-11-02",""
"GERMANY","Volksbank Lauterbach-Schlitz eG","Bahnhofstr 19","Lauterbach","GENODE51LB1","2009-11-02",""
"GERMANY","Volksbank Lauterecken eG","Hauptstrasse 21","Lauterecken","GENODE61LEK","2009-11-02",""
"GERMANY","Volksbank Leonberg-Strohgäu eG","Roemerstr 109","Leonberg","GENODES1LEO","2009-11-02",""
"GERMANY","Volksbank Limbach eG","Ringstr. 5","Limbach","GENODE61LMB","2009-11-02",""
"GERMANY","Volksbank Lindenberg eG","Kreuzhofstr 2","Lindenberg","GENODEF1LIA","2009-11-02",""
"GERMANY","Volksbank Lingen eG","Lookenstr. 18-20","Lingen","GENODEF1LIG","2009-11-02",""
"GERMANY","Volksbank Loebau-Zittau eG","Hauptstr 8-10","Neugersdorf","GENODEF1NGS","2009-11-02",""
"GERMANY","Volksbank Lohne-Muehlen eG","Marktstrasse 36","Lohne","GENODEF1LON","2009-11-02",""
"GERMANY","Volksbank Ludwigsburg eG","Schwieberdinger Str. 25","Ludwigsburg","GENODES1LBG","2009-11-02",""
"GERMANY","Volksbank Luebbecker Land eG","Bahnhofstr. 3","Luebbecke","GENODEM1LUB","2009-11-02",""
"GERMANY","Volksbank Luebeck eG","Klingenberg 1 - 5","Luebeck","GENODEF1HLU","2009-11-02",""
"GERMANY","Volksbank Luedinghausen-Olfen eG","Wilhelmstr. 6","Luedinghausen","GENODEM1LHN","2009-11-02",""
"GERMANY","Volksbank Lueneburger Heide eG","Rathausstrasse 52","Winsen","GENODEF1NBU","2009-11-02",""
"GERMANY","Volksbank Magdeburg eG","Breiter Weg 212","Magdeburg","GENODEF1MD1","2009-11-02",""
"GERMANY","Volksbank Main-Tauber eG","Franken-Passage 2","Tauberbischofsheim","GENODE61WTH","2009-11-02",""
"GERMANY","Volksbank Mainspitze eG","Rudolf-Diesel-Str 13","Ginsheim-Gustavsburg","GENODE51GIN","2009-11-02",""
"GERMANY","Volksbank Marl-Recklinghausen eG","Victoriastr. 1-5","Marl","GENODEM1MRL","2009-11-02",""
"GERMANY","Volksbank Marsberg eG","Hauptstr 35-37","Marsberg","GENODEM1MAS","2009-11-02",""
"GERMANY","Volksbank Meerbusch eG","Raiffeisenplatz 2-4","Meerbusch","GENODED1MBU","2009-11-02",""
"GERMANY","Volksbank Messkirch eG Raiffeisenbank","Conradin-Kreutzer-Strasse 7","Messkirch","GENODE61MES","2009-11-02",""
"GERMANY","Volksbank Mindener Land eG","Markt 22/26","Minden","GENODEM1MPW","2009-11-02",""
"GERMANY","Volksbank Mitte eG","Westerstieg 5","Duderstadt","GENODEF1DUD","2009-11-02",""
"GERMANY","Volksbank Mittelhessen eG","Schiffenberger Weg 110","Giessen","VBMHDE5FXXX","2009-11-02",""
"GERMANY","Volksbank Mittlerer Schwarzwald eG","Vorstadtstr. 52","Wolfach","GENODE61KZT","2009-11-02",""
"GERMANY","Volksbank Mittleres Erzgebirge eG","Zoeblitzer Str 2","Olbernhau","GENODEF1MBG","2009-11-02",""
"GERMANY","Volksbank Mittweida eG","Markt 25","Mittweida","GENODEF1MIW","2009-11-02",""
"GERMANY","Volksbank Moeckmuehl eG","Seckachtorgasse 11","Moeckmuehl","GENODES1VMN","2009-11-02",""
"GERMANY","Volksbank Moenchengladbach eG","Senefelderstr. 25","Moenchengladbach","GENODED1MRB","2009-11-02",""
"GERMANY","Volksbank Muensingen Raiffeisen- und Volksbank eG","Karlstr 10","Muensingen","GENODES1MUN","2009-11-02",""
"GERMANY","Volksbank Neckartal eG","Bahnhofstr. 36a","Eberbach","GENODE61NGD","2009-11-02",""
"GERMANY","Volksbank Neuenkirchen-Voerden eG","Bahnhofstrasse 2","Neuenkirchen-Voerden","GENODEF1NEO","2009-11-02",""
"GERMANY","Volksbank Niedergrafschaft eG","Neuenhauser Strasse 15","Uelsen","GENODEF1HOO","2009-11-02",""
"GERMANY","Volksbank Niederrhein eG","Lindenallee 11-15","Alpen","GENODED1NRH","2009-11-02",""
"GERMANY","Volksbank Nordharz eG","Rosentorstr 25","Goslar","GENODEF1VNH","2009-11-02",""
"GERMANY","Volksbank Nordhuemmling eG","Hauptstr. 1-3","Boerger","GENODEF1BOG","2009-11-02",""
"GERMANY","Volksbank Nordschwarzwald eG","Hauptstrasse 2","Pfalzgrafenweiler","GENODES1PGW","2009-11-02",""
"GERMANY","Volksbank Nottuln eG","Hanhoff 1","Nottuln","GENODEM1CNO","2009-11-02",""
"GERMANY","Volksbank Ober-Moerlen eG","Frankfurter Str 16-20","Ober-Moerlen","GENODE51OBM","2009-11-02",""
"GERMANY","Volksbank Oberberg eG","Bahnhofstr 3","Wiehl","GENODED1WIL","2009-11-02",""
"GERMANY","Volksbank Ochtrup-Laer eG","Bergstr 6","Ochtrup","GENODEM1OTR","2009-11-02",""
"GERMANY","Volksbank Oldenburg eG","Lange Str 8-9","Oldenburg","GENODEF1EDE","2009-11-02",""
"GERMANY","Volksbank Olpe-Wenden-Drolshagen eG","Frankfurter Strasse 22","Olpe","GENODEM1WDD","2009-11-02",""
"GERMANY","Volksbank Osnabrueck eG","Johannisstr 32/33","Osnabrueck","GENODEF1OSV","2009-11-02",""
"GERMANY","Volksbank Ostlippe eG","Kurzer Steinweg 10-14","Blomberg","GENODEM1OLB","2009-11-02",""
"GERMANY","Volksbank Oyten eG","Hauptstr 84","Oyten","GENODEF1OYT","2009-11-02",""
"GERMANY","Volksbank Pforzheim eG","Westliche Karl-Friedrich-Str 53","Pforzheim","VBPFDE66XXX","2009-11-02",""
"GERMANY","Volksbank Pfullendorf eG","Heiligenberger Str. 24","Pfullendorf","GENODE61PFD","2009-11-02",""
"GERMANY","VOLKSBANK PINNEBERG-ELMSHORN EG","Bismarckstr 11-13","Pinneberg","GENODEF1PIN","2009-11-02",""
"GERMANY","Volksbank Pirna eG","Gartenstr 36","Pirna","GENODEF1PR2","2009-11-02",""
"GERMANY","Volksbank Plochingen eG","Am Fischbrunnen 8","Plochingen","GENODES1VBP","2009-11-02",""
"GERMANY","Volksbank Raesfeld eG","Kluemperstr 11","Raesfeld","GENODEM1RAE","2009-11-02",""
"GERMANY","Volksbank Raiffeisenbank Bad Kissingen eG","Muenchner Str. 2","Bad Kissingen","GENODEF1BRK","2009-11-02",""
"GERMANY","Volksbank Raiffeisenbank Bayern Mitte eG","Ludwigstr 34","Ingolstadt","GENODEF1INP","2009-11-02",""
"GERMANY","Volksbank Raiffeisenbank Dachau eG","Augsburger Str 33-35","Dachau","GENODEF1DCA","2009-11-02",""
"GERMANY","Volksbank Raiffeisenbank eG","Steinbeckerstr. 26","Greifswald","GENODEF1ANK","2009-11-02",""
"GERMANY","Volksbank Raiffeisenbank eG Itzehoe","Breite Str. 7","Itzehoe","GENODEF1VIT","2009-11-02",""
"GERMANY","Volksbank Raiffeisenbank Fuerstenfeldbruck eG","Dachauer Strasse 10","Fuerstenfeldbruck","GENODEF1FFB","2009-11-02",""
"GERMANY","Volksbank Raiffeisenbank Laupheim-Illertal eG","Marktplatz 5","Laupheim","GENODES1VBL","2009-11-02",""
"GERMANY","Volksbank Raiffeisenbank Meissen Grossenhain eG","Hahnemannsplatz 21","Meissen","GENODEF1MEI","2009-11-02",""
"GERMANY","Volksbank Raiffeisenbank Niederschlesien eG","Elisabethstr 42/43","Goerlitz","GENODEF1GR1","2009-11-02",""
"GERMANY","Volksbank Raiffeisenbank Nordoberpfalz eG","Woerthstr. 14","Weiden","GENODEF1WEV","2009-11-02",""
"GERMANY","Volksbank Raiffeisenbank Nuernberg eG","Bankgasse 9","Nuernberg","GENODEF1N02","2009-11-02",""
